kidnapping	(1750)sequestro,(1729)rapto,(221)raptar,(115)sequestrar,(85)sequestrando,(31)raptado,(27)raptar-me,(23)raptando,(23)sequestrado,(20)raptá-la,(14)sequestrador,(13)raptores,(12)sequestrou,(10)raptam,(6)kidnapping
England		
actual	(8927)real,(1472)verdadeiro,(1431)efectivo,(974)atual,(687)actual,(635)efetivo,(404)realidade,(383)próprio,(258)mesmo,(242)sério,(214)concreto,(173)de verdade,(132)si,(85)factual,(67)prática
spin	(1004)girar,(870)spin,(479)volta,(393)rotação,(328)giro,(318)rodar,(85)voltinha,(36)tecer,(35)fiar,(34)rodopiar,(19)toque,(19)passeio,(18)parafuso,(14)inventar
classic	(8360)clássico,(2649)clássica,(1732)Classic,(143)típico,(32)tradicional,(11)clásico,(3)obra clássica
civil	(37766)civil,(346)cível,(177)civilizado,(134)funcionário,(85)cívico,(22)educado,(21)cortês,(20)gentil,(19)educada,(9)civilidade
tool	(27726)ferramenta,(4167)instrumento,(774)Tool,(180)programa,(118)software,(111)utensílio,(100)idiota,(98)meio,(81)arma,(64)ferramente,(61)utilitário,(55)máquinas-ferramenta,(41)porta-ferramentas,(40)útil,(6)instrumento de trabalho
Roxy		
packing	(2138)embalagem,(332)fazer as malas,(173)empacotar,(146)acondicionamento,(123)empacotamento,(102)embalar,(68)embora,(67)armado,(60)empacotando,(56)packing,(49)fazendo as malas,(45)embalando,(26)enchimento,(21)tamponamento,(16)embalamento,(5)de embalagem
education	(45756)educação,(9469)ensino,(2749)formação,(1645)escolaridade,(1197)instrução,(908)educacional,(889)educativo,(846)Education,(173)escolar,(139)escola,(138)estudo,(93)pedagogia,(74)cultura,(70)escolarização,(1)didáctica
blaming	(467)culpar,(460)culpando,(117)culpar-me,(112)culpa,(52)a culpar-te,(37)culpá-lo,(29)culpam,(29)culpado,(18)acusando,(17)a culpá-la,(17)culpar-nos,(16)culpou,(15)te culpo,(15)acusar,(11)culpabilização
wrap	(584)embrulhar,(325)enrolar,(244)envolver,(174)envoltório,(140)wrap,(50)resolver,(27)arrumar,(27)encerramento,(26)embalar,(26)cobrir,(24)película,(21)invólucro,(20)quebrar,(19)despachar,(15)amarrar,(12)capa,(10)manta,(5)agasalhar
obsessed	(3189)obcecado,(112)obsessão,(50)obsessivo,(35)obsecado,(33)obsessed,(27)obsidiado,(19)obsecada,(10)obcecou
fruit	(6072)fruta,(5771)fruto,(317)Fruit,(235)frutíferas,(202)citrinos,(92)frutificar,(89)frutificação,(58)resultado,(54)fruticultura,(48)frutífero,(38)frutado,(32)frutícola,(23)maricas,(21)frutais,(19)bicha
torture	(6384)tortura,(1733)torturar,(95)torturado,(38)suplício,(19)tormento,(10)atormentar,(9)torturante
personality	(10636)personalidade,(84)Personality,(64)pessoa,(29)personagem,(26)caráter,(23)carácter,(21)pessoalidade,(17)celebridade,(9)feitio,(9)personalidad,(8)apresentadora,(7)personaIidade,(6)individualidade,(1)maneira de ser
location	(28777)localização,(11053)local,(1221)lugar,(960)posição,(600)location,(439)locação,(373)localidade,(363)onde,(281)situação,(205)sítio,(149)ponto,(134)endereço,(125)sede,(91)paradeiro,(29)implantação
loan	(10020)empréstimo,(719)emprestar,(514)crédito,(131)Loan,(130)financiamento,(46)dívida,(43)adiantamento,(37)dinheiro,(21)agiotagem,(19)hipoteca
effort	(20274)esforço,(698)esforçar,(567)trabalho,(431)tentativa,(244)empenho,(93)iniciativa,(70)tentar,(64)ação,(63)possível,(56)força,(41)compromisso,(39)luta,(28)effort,(24)empenhamento,(23)intuito
daddy's	(288)do papá,(221)do pai,(162)pai está,(148)do papai,(141)o papá está,(100)pai é,(97)papai está,(89)papai vai,(72)o papá vai,(58)o pai vai,(43)papá é,(40)o papá tem,(15)Daddy's,(11)do paizinho,(6)Daddy está
commander	(16535)comandante,(315)Commander,(298)chefe,(219)comando,(179)capitão,(100)comandante-chefe,(82)comendador,(81)tenente-comandante,(61)ex-comandante,(53)líder,(52)vice-comandante,(50)general,(48)capitão-tenente,(44)oficial,(30)Capitão-de-fragata
trees	(15829)árvores,(355)pinheiros,(311)árvore,(148)Trees,(93)eucaliptos,(81)macieiras,(76)cerejeiras,(71)amendoeiras,(71)figueiras,(70)plantas,(64)carvalhos,(50)ciprestes,(34)arvoredo,(32)rvores,(18)mudas
there'll	(1842)haverá,(599)vai,(215)há,(140)vão,(112)terá,(88)teremos,(87)haverão,(70)haja,(50)serão,(26)existirá,(22)existirão
rocks	(4336)rochas,(3119)pedras,(432)Rocks,(222)rochedos,(137)pedra,(110)rocha,(58)precipicios,(39)balança,(22)é demais,(18)penedos,(18)é o máximo,(13)rañas alpinas,(12)calhaus,(10)rocas,(7)abala
owner	(8749)proprietário,(7154)dono,(796)dona,(322)titular,(153)armador,(93)detentor,(57)owner,(51)possuidor,(26)detentora,(18)anfitriao,(16)propietario,(12)accionista,(12)acionista,(3)possuidora
fairy	(1508)fada,(988)de fadas,(219)Fairy,(56)fadinha,(48)conto,(37)maricas,(35)encantado,(21)bicha,(16)fantasia,(13)larilas,(11)gay,(7)bichinha,(2)duende
banks	(16915)bancos,(1763)margens,(1687)Banks,(340)banco,(231)caixas,(146)banca,(113)margem,(77)beira,(71)instituições bancárias,(46)bancário,(36)banqueiros,(28)bancária,(24)bases,(15)barrancos,(10)ribanceiras
network	(53675)rede,(3285)network,(450)canal,(345)emissora,(318)estação,(178)malha,(117)sistema,(101)televisão,(95)cadeia,(68)TV,(27)contatos,(19)teia,(16)contactos,(4)rede de comunicação,(3)interligar
per	(54615)por,(3630)per,(1415)cada,(537)acordo,(440)conforme,(201)segundo,(87)propriamente,(61)diária,(37)euros
other's	(61)da outra,(19)mutuamente,(10)respectivas,(6)alheio,(1)de outro
necessarily	(8688)necessariamente,(208)forçosamente,(176)obrigatoriamente,(104)sempre,(94)significa,(40)necessário,(39)propriamente,(39)meios,(34)necessária,(19)inevitavelmente,(6)necesariamente
Louis		
county	(6428)condado,(3020)County,(1068)município,(503)concelho,(304)distrito,(234)municipal,(231)país,(185)região,(144)prisão,(135)cidade,(100)cadeia,(87)hospital,(70)comarca,(58)distrital,(23)circunscrição
contest	(4929)concurso,(1182)competição,(461)contestar,(341)disputa,(220)Contest,(88)torneio,(73)luta,(70)disputar,(65)prova,(60)campeonato,(57)desafio,(36)contenda,(35)combate,(25)impugnar,(21)certame,(18)competir,(15)concorrer,(13)discussão
chuck	(7982)Chuck,(50)mandril,(49)jogar,(22)atirar,(12)bucha,(7)lançar,(7)Minduim,(7)Chucky,(2)arremessar
seventy	(1169)setenta,(12)70 anos,(9)sessenta,(4)Seventy
print	(5304)imprimir,(3692)impressão,(930)Print,(626)impresso,(338)publicar,(287)digital,(284)cópia,(151)pegada,(148)imprensa,(134)estampa,(118)gravura,(94)padrão,(75)marca,(47)jornal,(45)estampado,(3)copiar,(2)molde,(1)rodar,(1)amostra,(0)letra de imprensa
motel	(4438)motel,(635)hotel,(11)pensão,(5)pousada
fallen	(2392)caído,(593)caíram,(211)decaído,(179)Fallen,(178)apaixonado,(128)cair,(113)apaixonou,(74)queda,(56)diminuído,(50)sido,(50)ficado,(35)descido,(31)baixado,(27)falecido,(21)tombado,(11)sucumbido
directly	(24893)diretamente,(14865)directamente,(2096)directa,(1560)direta,(896)direto,(516)directo,(271)imediatamente,(199)logo,(194)mesmo,(58)junto,(48)direito,(48)pessoalmente,(42)situa-se,(5)francamente,(0)honestamente
underwear	(1501)roupa interior,(500)cueca,(217)calcinha,(197)roupa íntima,(187)roupas íntimas,(134)lingerie,(109)roupa de baixo,(67)underwear,(47)roupas de baixo,(10)ceroulas,(8)pijama,(8)calções,(7)trajes menores,(7)biquini,(6)roupas interiores
grams	(2567)gramas,(211)avó,(204)g,(47)vovó,(28)grama,(19)gr,(15)vó,(14)gramos,(14)Grams,(8)2g,(7)100g,(5)grão-de-bico
exhausted	(1496)exausto,(493)esgotado,(186)cansado,(82)esgotamento,(68)esgotaram,(61)exaurido,(51)esgotar,(34)esgotei,(33)esgota,(25)exaustão,(20)exauriu,(17)esgotarem,(15)cansaço,(12)acabado
believing	(2022)acreditar,(1188)acreditando,(792)crer,(706)crendo,(250)crença,(117)crente,(84)acreditarem,(72)acredita,(59)pensar,(58)acreditam,(49)acreditares,(40)crê,(38)acredito,(37)crerem,(25)acreditado
Thorne		
particularly	(24055)particularmente,(7535)especialmente,(4777)nomeadamente,(3828)sobretudo,(3490)em particular,(2645)em especial,(2000)principalmente,(705)designadamente,(241)especificamente,(139)precisamente,(109)tanto mais,(100)concretamente,(36)propriamente,(34)expressamente,(30)notadamente,(7)singularmente,(5)pessoalmente
freaking	(196)maldito,(172)pirando,(120)assustando,(25)droga,(21)freaking,(21)raio do,(20)assustador,(20)porra,(12)raio de um,(12)deixando,(12)parvos,(11)doido,(11)loucura,(11)aberração,(11)ficando
carefully	(7523)cuidadosamente,(1796)com cuidado,(1234)atentamente,(940)com atenção,(117)criteriosamente,(87)atento,(71)com cautela,(53)cautelosamente,(52)minuciosamente,(52)cuidada,(36)rigorosamente,(28)com precaução,(24)meticulosamente,(19)com calma,(16)atenciosamente,(8)detidamente
trace	(1058)rastrear,(735)traço,(685)localizar,(558)vestígio,(412)Trace,(407)traçar,(357)rasto,(264)rastro,(236)sinal,(160)rastreamento,(139)seguir,(122)pista,(75)descobrir,(73)localização,(64)traçado,(26)investigar,(13)resquício,(7)rastear,(2)decalcar
touching	(1342)tocar,(718)tocando,(410)comovente,(290)tocante,(161)toque,(89)toca,(83)emocionante,(83)tocar-me,(59)comovedor,(48)tocá-lo,(42)tocar-te,(39)tocá-la,(39)tocar-lhe,(35)tocado,(30)contato,(6)enternecedor
messing	(486)brincar,(292)mexer,(241)brincando,(161)mexendo,(135)estragar,(106)a gozar,(102)meter,(69)a meter-se,(54)bagunçando,(46)zoando,(40)estragando,(36)bagunçar,(36)atrapalhando,(34)interferir,(14)confusão
Hughes		
committee	(40589)comissão,(38794)comité,(4121)comitê,(752)CESE,(504)Committee,(350)Conselho,(147)comitologia,(130)relatório,(100)relator,(81)grupo,(75)PE,(63)CC,(62)UE,(59)relatora,(25)junta
smooth	(3324)suave,(1919)liso,(1047)bom,(402)macio,(282)harmonioso,(228)tranquilo,(188)suavizar,(140)alisar,(74)fácil,(68)sem problemas,(68)facilitar,(66)suavidade,(57)acalmar,(53)correcto,(42)calmo
recovery	(25110)recuperação,(1356)Recovery,(965)valorização,(830)cobrança,(745)relançamento,(365)retoma,(121)resgate,(106)recobro,(87)restabelecimento,(82)reembolso,(79)restauração,(76)reabilitação,(63)retomada,(59)reconstituição,(40)restituição,(12)recuperada,(5)ressarcimento
intention	(11646)intenção,(213)objectivo,(192)pretende,(182)vontade,(182)tenciona,(179)intuito,(176)propósito,(54)pretensão,(37)pretendia,(33)intento,(21)intensão,(20)intencionalidade,(17)tencionam,(13)intencional,(6)tenção
enter	(18727)entrar,(2028)inserir,(1879)digitar,(1506)introduzir,(1347)indicar,(932)Enter,(264)participar,(229)ingressar,(222)penetrar,(182)inscrever,(129)iniciar,(83)incorporar,(75)aceder,(73)adentrar,(61)chegar,(28)apresentar,(23)começar,(11)registrar,(1)admitir,(0)se introduzir
consequences	(20925)consequências,(367)efeitos,(268)repercussões,(261)consequência,(118)impacto,(62)implicações,(46)Consequences,(41)sequelas,(29)reflexos,(25)desdobramentos,(8)ilações
belt	(4664)cinto,(1322)cinturão,(1156)correia,(582)faixa,(360)Belt,(320)cintura,(233)esteira,(108)cinta,(56)tapete,(53)tela,(38)título,(29)fixações,(21)anel,(20)currículo,(19)banda
standard	(22401)padrão,(6124)norma,(4092)standard,(2152)normal,(1324)nível,(772)normalizado,(422)comum,(328)habitual,(253)qualidade,(229)modelo,(220)estandarte,(215)série,(172)convencional,(152)padronizado,(147)uniforme,(27)usuais
sacrifice	(9760)sacrifício,(3422)sacrificar,(100)Sacrifice,(32)holocausto,(22)oferta,(13)oblação,(12)imolação,(10)renúncia,(8)imolar,(7)hóstia
marina	(4747)marina,(61)porto,(25)marinha,(7)Maria,(4)Marea
courage	(13287)coragem,(169)valor,(138)corajoso,(105)ânimo,(100)Courage,(73)valentia,(37)força,(34)audácia,(31)bravura,(18)ousadia,(18)corajosamente,(15)valente,(10)fortaleza,(5)alento,(1)afoiteza
butter	(6625)manteiga,(154)Butter,(33)creme,(10)passar manteiga,(10)amanteigado,(9)margarina,(6)untar,(6)mantequilla,(3)barrar
officers	(7431)oficiais,(2410)agentes,(2079)policiais,(464)funcionários,(124)guardas,(122)militares,(100)diretores,(94)oficial,(88)autoridades,(68)responsáveis,(42)dirigentes,(34)oficias,(33)agente,(33)Officers,(27)superiores
enjoyed	(483)gostava,(471)apreciado,(386)gostou,(285)desfrutado,(272)gostei de,(190)desfrutou,(188)gostado,(180)gozava,(123)gozou,(121)apreciou,(118)desfrutaram,(115)adorei,(111)desfrutar,(51)gozado,(46)aproveitado
ad	(5307)ad,(4143)anúncio,(804)d.C,(457)dC,(326)publicidade,(155)propaganda,(122)publicitária,(107)ano,(65)campanha,(57)publicitário,(54)comercial,(41)a.C,(25)Cristo,(21)EC,(19)anti-dumping
lack	(27317)falta,(960)faltar,(464)carência,(440)carecer,(335)escassez,(212)sem,(150)desconhecimento,(148)insuficiência,(131)défice,(120)têm,(117)pouco,(104)pouca,(86)insuficiente,(77)deficiência,(32)lacuna
buck	(2282)Buck,(415)dólar,(243)dinheiro,(52)veado,(52)fanfarrão,(36)responsabilidade,(33)macho,(26)grana,(23)bola,(18)trocos,(14)animar,(13)cervo,(10)Buck's,(9)corço,(6)resistir
attracted	(1518)atraiu,(1187)atraído,(286)atraíram,(149)atrai,(123)atraía,(91)atrair,(88)atração,(86)chamou,(56)atraíam,(52)atraem,(46)atraindo,(30)atracção,(23)despertou,(19)chamaram,(14)despertado
appears	(11967)parece,(8198)aparece,(586)surge,(491)afigura-se,(477)aparecer,(417)aparenta,(297)parecem,(214)apareça,(212)apareceu,(208)pareça,(182)parecer,(176)figura,(165)aparecem,(136)consta,(110)apresenta
Spencer		
bay	(6748)baía,(5858)Bay,(231)hangar,(214)compartimento,(196)doca,(189)golfo,(144)louro,(111)carga,(75)enseada,(60)cais,(34)ala,(21)baio,(19)saliente,(17)sacada,(7)ladrar,(1)alazão
yard	(1722)quintal,(1374)pátio,(1161)jardim,(849)Yard,(802)estaleiro,(432)jarda,(95)metro,(90)garagem,(69)sucata,(68)ferro-velho,(50)estação,(42)parque,(39)terreiro,(38)recreio,(20)terreno
returned	(6665)voltou,(5267)retornou,(1797)devolvido,(1766)regressou,(1433)voltaram,(876)retornaram,(821)retornado,(767)voltei,(544)volta,(519)voltar,(458)voltado,(444)regressaram,(437)devolveu,(292)regressar,(258)regressado,(24)restituída
remove	(15370)remover,(3472)retirar,(1700)tirar,(1615)eliminar,(311)suprimir,(163)afastar,(77)apagar,(53)excluir,(46)destituir,(44)extrair,(31)abolir,(29)expulsar,(27)dissipar,(7)extirpar,(3)sacar,(1)amover
nut	(519)porca,(460)maluco,(448)noz,(264)louco,(151)doido,(148)castanha,(127)Nut,(70)louca,(52)tomate,(46)doida,(41)bola,(40)osso,(23)testículo,(22)avelã,(20)fanático,(6)chanfrada,(3)bagos,(0)ovos
carried	(2416)levado,(726)levou,(609)transportado,(420)carregado,(374)carregava,(336)carregou,(324)levaram,(194)levava,(188)conduzido,(159)carreguei,(139)carregavam,(133)fez,(117)transportou,(100)trouxe,(97)carregaram
today's	(1169)de hoje,(958)atual,(663)actual,(196)hodierna,(103)contemporâneo,(76)é,(58)atualidade,(57)hodierno,(55)Today's,(50)presente,(22)dos nossos dias,(20)do dia,(16)deste dia,(9)todayâ € s,(7)comendamos
testimony	(7138)testemunho,(1256)depoimento,(296)testemunhar,(47)declaração,(45)testimony,(45)declarações,(34)prova,(11)testimonio,(10)relato
intense	(10024)intenso,(157)forte,(150)Intense,(139)intensidade,(77)intensivo,(77)grande,(62)intensamente,(30)tenso,(26)profundo,(14)imensa,(9)acentuada,(8)enérgico
granted	(11904)concedido,(2203)concedeu,(896)concessão,(547)conceder,(453)garantido,(341)atribuído,(309)recebeu,(307)dado,(205)concederam,(139)deu,(136)conferido,(123)autorizado,(102)outorgado,(49)deferido,(43)adquirido
Alice		
violence	(35660)violência,(258)violento,(161)Violence,(39)força,(36)agressões,(33)agressão,(18)violentamente,(11)actos,(10)confrontos,(6)injustiça
Peggy		
