,not making very much, or any, noise; without very much, or any, noise,free from worry, excitement etc,without much movement or activity; not busy,(of colours) not bright,a state, atmosphere, period of time etc which is quiet,(especially American	calmamente,quietamente,calado,calmo,suave,calma,acalmar-se
,to (try to) move something especially towards oneself usually by using force,(with or ) in eg  smoking, to suck at,to row,(of a driver or vehicle) to steer or move in a certain direction,an act of pulling,a pulling or attracting force,influence	puxar,chupar,remar,dirigir-se,puxão,atracção,influência
,a type of large, flesh-eating animal of the cat family, the male of which has a long, coarse mane	leão

,a foolish person,a person with very low intelligence	idiota
something, eg a fact, which has to be taken into account or which affects the course of events,a number which exactly divides into another	factor
,to rub out (pencil marks etc)	apagar
,to declare not to be true,to refuse (to give or grant someone something); to say `no' to	negar,recusar

,to make a sudden, violent attempt to hurt or damage,to speak or write against,(in games) to attempt to score a goal,to make a vigorous start on,an act or the action of attacking,a sudden bout of illness	atacar,ataque,atirar-se a
,the (area around the) joint connecting the foot and leg	tornozelo
,loss of memory	amnésia
	


,to chase (animals etc) for food or for sport,to pursue or drive out,the act of hunting animals etc,a search,a person who hunts	caçador,caçar,caçada,busca
the organ which pumps blood through the body,the central part,the part of the body where one's feelings, especially of love, conscience etc are imagined to arise,courage and enthusiasm,a symbol supposed to represent the shape of the heart; a white dress with little pink hearts on it; heart-shaped,one of the playing-cards of the suit hearts, which have red symbols of this shape on them	coração,centro,coragem,copas
	
,to cook in hot oil or fat,a swarm of young, especially of fish	fritar,


to bring face to face with,to face in a hostile manner; to oppose	confrontar,defrontar
	apoio,reforço

,(a book containing) a written list, record etc,to write or cause to be written in a register,to write one's name, or have one's name written, in a register etc,to insure (a parcel, letter etc) against loss in the post,(of an instrument, dial etc) to show (a figure, amount etc)	registrar,registro,registar,registo,registar-se,mostrar
,a small group of words (usually without a finite verb) which forms part of an actual or implied sentence,a small group of musical notes which follow each other to make a definite individual section of a melody,to express (something) in words	frase,locução,expressão,expressar,exprimir,sintagma
	
,used to show subtraction,(also ) a sign (–) used to show subtraction or negative quality,negative or less than zero	menos,negativo,
,to come face to face with (eg a person whom one knows), by chance,(sometimes, especially American, with ) to come together with (a person etc), by arrangement,to be introduced to (someone) for the first time,to join,to be equal to or satisfy (eg a person's needs, requirements etc),to come into the view, experience or presence of,to come to or be faced with,(with ) to experience or suffer; to receive a particular response,to answer or oppose,a gathering, especially of sportsmen	encontrar,reunir-se,satisfazer,conhecer,juntar-se,responder,vir ao encontro,ter,encontro
lawful,(of a child) born to parents who are married to each other	legítimo
,a violent storm with winds blowing at over 120 kilometres per hour	furacão
	
,to tell (information etc),to get in touch (with)	comunicação,comunicar

,a container for holding water, milk etc	balde
,a small vessel for travelling over water,a larger vessel for the same purpose; a ship,a serving-dish shaped like a boat,to sail about in a small boat for pleasure	barco,navio,molheira,passear de barco
	
,extremely proud; thinking that one is much more important than other people	arrogante

,a kind of large sea-fish of the mackerel family,its flesh, used as food	atum
,a meal taken at the end of the day	jantar,ceia
,to give time and attention to gaining knowledge of a subject,to look at or examine carefully,the act of devoting time and attention to gaining knowledge,a musical or artistic composition,a room in a house etc, in which to study, read, write etc	estudar,examinar,estudo,gabinete
,small; not great; not serious or severe,(of a person) slim and delicate-looking,(often in negative sentences, questions etc) least possible; any at all	leve,ligeiro,franzino,o mais pequeno
,wickedness, or a wicked act, especially one that breaks a religious law	pecado,pecar

,a set of instructions on how to prepare and cook something	receita
,a platform of stone, wood etc stretching from the shore into the sea, a lake etc, used as a landing-place for boats or as a place of entertainment	molhe,píer,pontão,cais
of or like a father,among one's father's relatives,the fact or state of being a father	paternal,paterno,paternidade
(usually ) a skilled worker or builder in stone	pedreiro
,a young sheep,its flesh eaten as food,a lovable or gentle person, usually a child	cordeiro,borrego,amor

to make (someone) feel ashamed,	humilhar,humilhante
,real; not fake or artificial,honest; sincere	genuíno,sincero
,wide-ranging in one's taste etc,(with capital) Roman Catholic,(with capital) a Roman Catholic	católico,liberal,

,a light, hasty meal	lanche,merenda,refeição ligeira
,able to think, reason and judge etc,sensible; reasonable; logical; not (over-) influenced by emotions etc	racional
the sharp end of anything,a piece of land that projects into the sea etc, a small round dot or mark (.) ,an exact place or spot,an exact moment,a place on a scale especially of temperature,a division on a compass eg north, south-west etc,a mark in scoring a competition, game, test etc,a particular matter for consideration or action,(a) purpose or advantage,a personal characteristic or quality,an electrical socket in a wall etc into which a plug can be put,to aim in a particular direction,to call attention to something especially by stretching the index finger in its direction,to fill worn places in (a stone or brick wall etc) with mortar,having a sharp end	ponta,cabo,ponto,momento,sentido,traço,tomada,apontar,preencher frinchas,pontudo
,a document of identification, necessary for foreign travel	passaporte
	




,a person to whom one is engaged to be married	noivo
,to set out for show,to show,(an) act of showing or making clear,an entertainment etc intended to show the ability etc of those taking part,something which shows or sets out something else,the part of a video recorder, calculator, digital watch etc that shows numbers, the date, time, or other information	expor,exposição,exibir,revelar,exibição,
,to lower into any liquid for a moment,to slope downwards,to lower the beam of (car headlights),(of a ship) to lower (a flag) briefly in salute,a hollow (in a road etc),a soft, savoury mixture in which a biscuit etc can be dipped,a short swim	molhar,molho,mergulhar,baixar,depressão,mergulho

,to move forward,to supply (someone) with (money) on credit,moving forward or progressing,a payment made before the normal time,(usually in plural) an attempt at (especially sexual) seduction,made etc before the necessary or agreed time,made beforehand,sent ahead of the main group or force,having made a lot of progress; at a high level	avançado,avançar,adiantar,avanço,adiantamento,proposta,adiantado,antecipado
,to marry	casamento,boda,casar (com)

	tumor
,a group of people forming a side in a game,a group of people working together,two or more animals working together eg pulling a cart, plough etc	equipa,equipe,time,parelha
	


	

,the act or process of destroying or being destroyed,the state of being destroyed; ruin	destruição
,an imitation or reproduction,a single book, newspaper etc,written or typed material for publishing,to make an imitation or reproduction of (something)	copiar,imitar,receber,cópia,exemplar,material
,near in time, place etc,tightly; neatly,near in relationship,having a narrow difference between winner and loser,thorough,tight,without fresh air,mean,secretive	de perto,perto,justo,íntimo,igual,minucioso,apertado,abafado,avarento,calado

,– past tense, past participle  – to offer (an amount of money) at an auction,(with ) – past tense, past participle  – to state a price (for a contract), – past tense ,an offer of a price,an attempt (to obtain)	fazer um lance,oferta,oferecer,concorrer,mandar,dizer,tentativa
,the long curved fruit, yellow-skinned when ripe, of a type of very large tropical tree	banana,bananeira
,the eighth month of the year,full of nobility and dignity	agosto,augusto
,a (tablet of a) kind of pain-killing drug	aspirina
,a higher school for special study,a society to encourage science, art etc,a type of senior school	academia,colégio
,an artificial covering of hair for the head	peruca

,into from one direction and out of in the other,from side to side or end to end of,from the beginning to the end of,because of,by way of,(American) from ... to (inclusive),into and out of; from one side or end to the other; from beginning to end,(of a bus or train) that goes all the way to one's destination, so that one doesn't have to change (buses or trains),finished,in all parts of,from start to finish of,in every part	do começo ao fim,por,todo,através de,completamente,devido a,até,dum lado ao outro,directo,terminado,por toda a parte de,do princípio ao fim de
,a fine mist of small flying drops (of water etc) such as that given out by a waterfall,a device with many small holes, or other instrument, for producing a fine mist of liquid,a liquid for spraying,to (cause liquid to) come out in a mist or in fine jets,to cover with a mist or with fine jets of liquid	borrifo,pulverizar,jacto,vaporizador,spray,borrifar
,to choose or select,to take (flowers from a plant, fruit from a tree etc), usually by hand,to lift (someone or something),to unlock (a lock) with a tool other than a key,whatever or whichever a person wants or chooses,the best one(s) from or the best part of something,(also  (British) , (American)  – plural ) a tool with a heavy metal head pointed at one or both ends, used for breaking hard surfaces eg  walls, roads, rocks etc	colher,escolher,melhor,pegar,escolha,apanhar,levantar,forçar,nata,picareta
,to take place,(with ) to come into one's mind,to be found	ocorrer,existir
,(the study and art of) reasoning correctly	lógica
,in earlier times, a man of noble birth who is trained to fight, especially on horseback,a man of rank, having the title `Sir',a piece used in chess, usually shaped like a horse's head,to make (a person) a knight	cavaleiro,cavalo,baronete,ser feito cavaleiro



,the same in size, amount, value etc,one of the same age, rank, ability etc	igual,igualar
	
,physical touch or nearness,communication,a person with influence, knowledge etc which might be useful,(a place where) a wire etc carrying electric current (may be attached),a person who has been near someone with an infectious disease,a person or thing that provides a means of communicating with someone,to get in touch with in order to give or share information etc	contactar,contacto,contatar,contato

,a solemn ceremony, especially a religious one,(a particular set of) traditional or fixed actions etc used in a religious etc ceremony,forming (part of) a ritual or ceremony	ritual,rito
,a sweet smell or fragrance,a liquid, cream etc which has a sweet smell when put on the skin, hair, clothes etc,to put perfume on or in,to give a sweet smell to	perfume,perfumar



	
,to dislike very much,great dislike,something disliked	odiar,ódio,aversão
,the top of the back leg of a pig, salted and dried	presunto,pernil
,of, involving etc all, most or very many people, things etc,covering a large number of cases,without details,(as part of an official title) chief,in the British army, (a person of) the rank next below field marshal	geralmente,geral,chefe,general
,to melt (together) as a result of great heat,(of an electric circuit or appliance) to (cause to) stop working because of the melting of a fuse,a piece of easily-melted wire included in an electric circuit so that a dangerously high electric current will break the circuit and switch itself off,the act of melting together,a very close joining of things	fusão,amalgamar(-se),fundir-se,fusível
,noun a mistake,the state of being mistaken	erro,
	
	
,an animal or human being,a term of contempt or pity	criatura

,something seen in the imagination or in a dream,the ability to see or plan into the future,the ability to see or the sense of sight	objetivo,visão
,to express appreciation or gratitude to (someone) for a favour, service, gift etc	agradecer
to express appreciation or gratitude to (someone) for a favour, service, gift etc,grateful; relieved and happy	agradecer,agradecido
,a (usually wool, cotton or nylon) covering for the foot and ankle, sometimes reaching to the knee, worn inside a shoe, boot etc,(slang) to strike someone hard with the fist,(slang) a strong blow with the fist	meia,peúga,
,to put, use etc (a person, thing etc), or to be put, used etc, in place of another,to put (something) back where it was	substituir,voltar a colocar
,a kind of tall, stiff grass growing on wet or marshy ground,a thin piece of cane or metal in certain wind instruments (eg the oboe, clarinet) which vibrates and makes a sound when the instrument is played	cana,junco,palheta

,the number or figure 19,the age of 19,19 in number,aged 19	dezanove,dezenove,dezanove anos,com dezanove anos

,an instrument with two or more pointed pieces for piercing and lifting things,the point at which a road, river etc divides into two or more branches or divisions,one of the branches or divisions of a road, river etc into which the road, river etc divides,(of a road, river etc) to divide into (usually two) branches or divisions,(of a person or vehicle) to follow one of the branches or divisions into which a road has divided,to lift or move with a fork	garfo,bifurcação,forcado,bifurcar,seguir a bifurcação,apanhar
,a play of a pleasant or amusing kind,humour	comédia,graça
,(a) detailed examination of something (a sentence, a chemical compound etc) especially by breaking it up into the parts of which it is made up,(especially American) psycho-analysis	análise,psicanálise

,to send through the air with force; to hurl or fling,(of a horse) to make its rider fall off,to puzzle or confuse,(in wrestling, judo etc) to wrestle (one's opponent) to the ground,an act of throwing	arremessar,atirar,lançar,atirar ao chão,confundir,derrubar,arremesso
,the years of a person's life between the ages of thirteen and nineteen,the numbers from thirteen to nineteen	adolescente,adolescência
	
	estressado,stressado
,a thin broad piece (of something),a part or share,to cut into slices,to cut (as) with a sharp blade or knife,in golf etc, to hit (a ball) in such a way that it curves away to the right (or in the case of a left-handed player, to the left)	fatiar,fatia,cortar às fatias,cortar,bater de viés
,land bordering on the sea or on any large area of water	costa,margem,praia
,anything flat (eg a piece of paper, a carpet) rolled into the shape of a tube, wound round a tube etc,a small piece of baked bread dough, used eg for sandwiches,an act of rolling,a ship's action of rocking from side to side,a long low sound,a thick mass of flesh,a series of quick beats (on a drum),to move by turning over like a wheel or ball,to move on wheels, rollers etc,to form (a piece of paper, a carpet) into the shape of a tube by winding,(of a person or animal in a lying position) to turn over,to shape (clay etc) into a ball or cylinder by turning it about between the hands,to cover with something by rolling,to make (something) flat or flatter by rolling something heavy over it,(of a ship) to rock from side to side while travelling forwards,to make a series of low sounds,to move (one's eyes) round in a circle to express fear, surprise etc,to travel in a car etc,(of waves, rivers etc) to move gently and steadily,(of time) to pass,a list of names, eg of pupils in a school etc	circular,girar,pão pequeno,pão redondo e pequeno,rebolar,rolo,pãozinho,viradela,balanço,trovão,papo,rufo,rolar,enrolar,virar,moldar,envolver,alisar com rolo,balançar,reboar,revirar,rodar,fluir,passar,registo de matrículas

(of a prisoner) to answer a charge, saying whether one is guilty or not,to present a case in court,(often with ) to make an urgent request	declarar-se,apresentar,suplicar
,the inner surface of the hand between the wrist and the fingers,(also ) a kind of tall tree, with broad, spreading leaves, which grows in hot countries	palma,palmeira
,a set of rungs or steps between two long supports, for climbing up or down,(American ) a long, narrow flaw caused by the breaking of a stitch in a stocking or other knitted fabric,to (cause to) develop such a flaw	escada,malha caída,cair uma malha
,to hit or strike out with the foot,(of a gun) to jerk or spring back violently when fired,a blow with the foot,the springing back of a gun after it has been fired,a pleasant thrill	chute,dar um pontapé,pontapé,chutar,dar um coice,coice,prazer
Junior	



to tell positively,to make (someone) sure	assegurar,dar a certeza

,a woman whose husband is dead,to cause to become a widow or widower	viúva,enviuvar

,(one of the kinds of) substance of which the organs of the body are made,(a piece of) thin soft paper used for wiping the nose etc	tecido,lenço de papel


,(with ),to answer with words, a reaction, gesture etc,to show a good reaction eg to some course of treatment,(of vehicles etc) to be guided easily by controls	responsabilidade,,corresponder,responder,obedecer
,to pay back	reembolsar,pagar

,lasting; not temporary	permanentemente,permanente
	


without life; not living,not working and not giving any sign of being about to work,absolute or complete,completely	morto,total,totalmente
a pleasant condition of being physically or mentally relaxed, happy, warm etc,anything that provides a little luxury, or makes one feel happier, or better able to bear misfortune	conforto
,the inner roof (of a room etc)	teto,tecto
,an addition to the sum due as interest, dividend, or wages,something unexpected or extra	bónus,bônus,dádiva

,the decision of a jury at the end of a trial,an opinion or decision reached after consideration	veredicto,veredito


,(with ),not noticing or not sympathetic towards (eg others' feelings),(with ) not feeling or not reacting to (touch, light etc)	insensível,
,a plant with small purple or white flowers growing eg in hilly parts of Britain	urze,queiró
,a workshop where manufactured articles are made in large numbers	fábrica
,(usually with ) to point or direct something at; to try to hit or reach etc,(with ) to plan, intend or to have as one's purpose,the act of or skill at aiming,what a person intends to do	objetivo,visar,apontar,tencionar,pontaria,intenção
,three times (as big, much etc as usual),made up of three (parts etc),to make or become three times as much, big etc; to treble,three times the (usual) amount	triplicar,triplo,




,a state of disorder or confusion; an untidy, dirty or unpleasant sight or muddle,(with ) to meddle, or to have something to do with,dirty	bagunçado,trapalhão,confusão.,mexer,sujo
	

,(an) act of coming in or going in,the right to enter,place of entrance, especially a passage or small entrance hall,a person or thing entered for a competition etc,something written in a list in a book etc	registro,entrada,inscrição,registo


,to lose blood	sangrar
,something good to receive, an advantage	benefício,beneficente,beneficiar
,a cupboard in which clothes may be hung,a stock of clothing	guarda-roupa,guarda-vestidos

	
,to be a sign of; to mean,to show; to make known by a sign, gesture etc	significante,significar,mostrar

,(an act of) killing a person on purpose and illegally,any killing or causing of death that is considered as bad as this,to kill (a person) on purpose and illegally	assassinar,assassinato,assassínio,homicídio
,to look after for a period of time; to bring up a child that is not one's own,to encourage or give help to (ideas etc)	criar,criar o filho de alguém,cuidar,cultivar,nutrir,encorajar



,a map of part of the sea,a table or diagram giving information,to make a chart of,to make a table of information about	gráfico,carta,traçar uma carta,fazer um quadro


,effort made in order to achieve or make something,employment,a task or tasks; the thing that one is working on,a painting, book, piece of music etc,the product or result of a person's labours,one's place of employment,to (cause to) make efforts in order to achieve or make something,to be employed,to (cause to) operate (in the correct way),to be practicable and/or successful,to make (one's way) slowly and carefully with effort or difficulty,to get into, or put into, a stated condition or position, slowly and gradually,to make by craftsmanship	trabalhador,trabalho,emprego,obra,trabalhar,ter emprego,funcionar,dar resultado,(deslocar-se, etc.) penosamente,tornar,fabricar
	
,to estimate (a person, a thing etc) at less than his or its real amount, value, strength etc	menosprezar,subestimar
,(often with etc) to fasten with a string, rope etc,to fasten by knotting; to make a knot in,to be joined by a knot etc,to score the same number of points etc (in a game, competition etc),a strip of material worn tied round the neck under the collar of a shirt,something that joins,an equal score or result (in a game, competition etc); a draw,a game or match to be played	amarrar,atar,empatar,empate,gravata,atar-se,laços,jogo
,football played according to certain rules	futebol



,to prove or show (a person, action, opinion etc) to be just, right, desirable or reasonable,to be a good excuse for	justificar
,damage; injury; distress,to cause (a person) harm	inofensivo,mal,fazer mal
,to make (someone) feel disappointed, useless etc,to make useless	frustrado,frustrar
,to double over (material, paper etc),to lay one on top of another,to bring in (wings) close to the body,a doubling of one layer of material, paper etc over another,a mark made especially on paper etc by doing this; a crease,a place surrounded by a fence or wall, in which sheep are kept	dobra,dobrar,cruzar,recolher,prega,redil


,a way of behaving that has become usual; (an) established custom,in the United States a meeting of delegates from a political party for nominating a presidential candidate,an assembly of people of a particular profession etc	convenção


,to cause (someone or something) to come towards,to arouse (someone's) liking or interest,the act or power of attracting,something that attracts	atração,atrair,atracção
,the crime of setting fire to (a building etc) on purpose	fogo posto,incêndio proposital
to strike smartly, making a loud sound,a blow	esbofetear,bofetada

,any of several kinds of small bird,(slang) a woman's breast or nipple,blow for blow; repayment of injury with injury	teta,chapim,,(pagar na) mesma moeda
,a fixed, regular usually monthly payment for work	salário



to force to do something,to do (someone) a favour or service,a promise or duty	obrigar,fazer o favor,obrigação
,something by or through which an effect is produced,(especially in plural) a means (especially radio, television and newspapers) by which news etc is made known,a person through whom spirits of dead people are said to speak,a substance in which specimens are preserved, bacteria grown etc,middle or average in size, quality etc	médio,médium,meio,cultura
to be pleased with; to find pleasant or agreeable,to enjoy	gostar,gostar de

,to (cause to) grow bigger or to a more advanced state,to acquire gradually,to become active, visible etc,to use chemicals to make (a photograph) visible,the process or act of developing,something new which is the result of developing	desenvolvimento,desenvolver,adquirir,aparecer,revelar,avanço




,(often with ) to express pleasure and joy to (a person) at a happy event, a success etc	parabenizar,felicitar

,to join by political agreement, marriage, friendship etc,a state, person etc allied with another	aliança,aliar-se,aliado
,harm done in return for injury received; revenge	vingança

,(of something unpleasant) serious; extreme,strict or harsh,(of style in dress etc) very plain	severo,sério
,a frame or shelf in or on which objects (eg letters, plates, luggage etc) are put until they are wanted or needed,to think desperately hard,to get into a state of neglect and decay	armário,estante,prateleira,quebrar a cabeça,ficar em ruínas


to lead, direct or show the way,to control the movement of,a person who shows the way to go, points out interesting things etc,(also ) a book which contains information for tourists,(usually with capital) a Girl Guide,something which informs, directs or influences,advice towards doing something	guiar,conduzir,guia,escoteira,orientação


,politeness; considerate and respectful behaviour	cortesia
to give a name to,to regard (something) as,to speak loudly (to someone) to attract attention etc,to summon; to ask (someone) to come (by letter, telephone etc),to make a visit,to telephone,(in card games) to bid,an exclamation or shout,the song of a bird,a (usually short) visit,the act of calling on the telephone,(usually with ) attraction,a demand,a need or reason,	chamar.,chamar,visitar,telefonar,apostar,grito,canto,visita,chamada,apelo,procura,razão


,a man who is said to have magic powers	bruxo,feiticeiro
	

	
,to mend; to make (something) that is damaged or has broken down work again; to restore to good condition,to put right or make up for,(often in plural) the act of repairing something damaged or broken down,a condition or state	reparar,reparo,conserto,reparação,consertar,remediar,conservação
,a game or competition in which knowledge is tested by asking questions,a short test given to students	questionário,jogo de perguntas,


,to require; to bring as a result,(often with  or ) to cause to take part in or to be mixed up in	envolver,elevar,envolvido
